timestamp,sensor_id,latitude,longitude,sensor_type,radiation_level,quality_flag,status
2024-01-13T21:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1088,normal,operational
2024-01-13T21:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1177,normal,operational
2024-01-13T21:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0517,normal,operational
2024-01-13T21:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0592,normal,operational
2024-01-13T21:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1222,normal,operational
2024-01-13T21:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.119,normal,operational
2024-01-13T21:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1305,normal,operational
2024-01-13T21:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1017,normal,operational
2024-01-13T21:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1207,normal,operational
2024-01-13T21:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1554,normal,operational
2024-01-13T21:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1357,normal,operational
2024-01-13T22:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.105,normal,operational
2024-01-13T22:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0694,normal,operational
2024-01-13T22:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1061,normal,operational
2024-01-13T22:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1039,normal,operational
2024-01-13T22:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.0994,normal,operational
2024-01-13T22:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1058,normal,operational
2024-01-13T22:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0748,normal,operational
2024-01-13T22:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0503,normal,operational
2024-01-13T22:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.125,normal,operational
2024-01-13T22:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1034,normal,operational
2024-01-13T22:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1124,normal,operational
2024-01-13T22:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1065,normal,operational
2024-01-13T22:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1302,normal,operational
2024-01-13T22:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1189,normal,operational
2024-01-13T22:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.0965,normal,operational
2024-01-13T23:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1221,normal,operational
2024-01-13T23:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0823,normal,operational
2024-01-13T23:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1282,normal,operational
2024-01-13T23:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1138,normal,operational
2024-01-13T23:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1167,normal,operational
2024-01-13T23:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.0947,normal,operational
2024-01-13T23:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0639,normal,operational
2024-01-13T23:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0582,normal,operational
2024-01-13T23:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1313,normal,operational
2024-01-13T23:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.0953,normal,operational
2024-01-13T23:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1062,normal,operational
2024-01-13T23:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1073,normal,operational
2024-01-13T23:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1537,normal,operational
2024-01-13T23:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1515,normal,operational
2024-01-13T23:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.0997,normal,operational
2024-01-14T00:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1255,normal,operational
2024-01-14T00:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0801,normal,operational
2024-01-14T00:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1251,normal,operational
2024-01-14T00:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1184,normal,operational
2024-01-14T00:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.0916,normal,operational
2024-01-14T00:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1014,normal,operational
2024-01-14T00:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0675,normal,operational
2024-01-14T00:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0835,normal,operational
2024-01-14T00:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1176,normal,operational
2024-01-14T00:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1268,normal,operational
2024-01-14T00:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.121,normal,operational
2024-01-14T00:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.127,normal,operational
2024-01-14T00:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1237,normal,operational
2024-01-14T00:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1185,normal,operational
2024-01-14T00:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.0933,normal,operational
2024-01-14T01:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1057,normal,operational
2024-01-14T01:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0695,normal,operational
2024-01-14T01:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1115,normal,operational
2024-01-14T01:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1319,normal,operational
2024-01-14T01:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1202,normal,operational
2024-01-14T01:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1187,normal,operational
2024-01-14T01:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0716,normal,operational
2024-01-14T01:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0654,normal,operational
2024-01-14T01:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1123,normal,operational
2024-01-14T01:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1082,normal,operational
2024-01-14T01:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1053,normal,operational
2024-01-14T01:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.0942,normal,operational
2024-01-14T01:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1521,normal,operational
2024-01-14T01:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1238,normal,operational
2024-01-14T01:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.0893,normal,operational
2024-01-14T02:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1099,normal,operational
2024-01-14T02:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.074,normal,operational
2024-01-14T02:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1273,normal,operational
2024-01-14T02:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.146,normal,operational
2024-01-14T02:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1039,normal,operational
2024-01-14T02:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1199,normal,operational
2024-01-14T02:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0638,normal,operational
2024-01-14T02:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0889,normal,operational
2024-01-14T02:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1227,normal,operational
2024-01-14T02:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.0916,normal,operational
2024-01-14T02:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1147,normal,operational
2024-01-14T02:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1193,normal,operational
2024-01-14T02:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1181,normal,operational
2024-01-14T02:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1004,normal,operational
2024-01-14T02:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1275,normal,operational
2024-01-14T03:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1028,normal,operational
2024-01-14T03:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0914,normal,operational
2024-01-14T03:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.127,normal,operational
2024-01-14T03:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1605,normal,operational
2024-01-14T03:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1001,normal,operational
2024-01-14T03:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1036,normal,operational
2024-01-14T03:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0853,normal,operational
2024-01-14T03:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0928,normal,operational
2024-01-14T03:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.097,normal,operational
2024-01-14T03:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1072,normal,operational
2024-01-14T03:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.096,normal,operational
2024-01-14T03:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1127,normal,operational
2024-01-14T03:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1413,normal,operational
2024-01-14T03:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1345,normal,operational
2024-01-14T03:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1107,normal,operational
2024-01-14T04:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.0991,normal,operational
2024-01-14T04:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.07,normal,operational
2024-01-14T04:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1408,normal,operational
2024-01-14T04:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1711,normal,operational
2024-01-14T04:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1245,normal,operational
2024-01-14T04:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1302,normal,operational
2024-01-14T04:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.056,normal,operational
2024-01-14T04:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0837,normal,operational
2024-01-14T04:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.0982,normal,operational
2024-01-14T04:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.125,normal,operational
2024-01-14T04:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1171,normal,operational
2024-01-14T04:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1349,normal,operational
2024-01-14T04:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1438,normal,operational
2024-01-14T04:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1526,normal,operational
2024-01-14T04:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.0758,normal,operational
2024-01-14T05:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.0931,normal,operational
2024-01-14T05:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0677,normal,operational
2024-01-14T05:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1498,normal,operational
2024-01-14T05:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1348,normal,operational
2024-01-14T05:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1254,normal,operational
2024-01-14T05:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1306,normal,operational
2024-01-14T05:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0853,normal,operational
2024-01-14T05:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0917,normal,operational
2024-01-14T05:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1615,normal,operational
2024-01-14T05:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1096,normal,operational
2024-01-14T05:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1255,normal,operational
2024-01-14T05:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1069,normal,operational
2024-01-14T05:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1738,normal,operational
2024-01-14T05:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1646,normal,operational
2024-01-14T05:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1268,normal,operational
2024-01-14T06:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1295,normal,operational
2024-01-14T06:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0789,normal,operational
2024-01-14T06:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1319,normal,operational
2024-01-14T06:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1524,normal,operational
2024-01-14T06:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1287,normal,operational
2024-01-14T06:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1144,normal,operational
2024-01-14T06:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0776,normal,operational
2024-01-14T06:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.074,normal,operational
2024-01-14T06:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1549,normal,operational
2024-01-14T06:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1222,normal,operational
2024-01-14T06:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1076,normal,operational
2024-01-14T06:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1037,normal,operational
2024-01-14T06:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1462,normal,operational
2024-01-14T06:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1534,normal,operational
2024-01-14T06:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1048,normal,operational
2024-01-14T07:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1293,normal,operational
2024-01-14T07:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0831,normal,operational
2024-01-14T07:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.113,normal,operational
2024-01-14T07:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1566,normal,operational
2024-01-14T07:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1149,normal,operational
2024-01-14T07:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1027,normal,operational
2024-01-14T07:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0934,normal,operational
2024-01-14T07:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0864,normal,operational
2024-01-14T07:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1185,normal,operational
2024-01-14T07:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1297,normal,operational
2024-01-14T07:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1204,normal,operational
2024-01-14T07:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1382,normal,operational
2024-01-14T07:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1585,normal,operational
2024-01-14T07:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1336,normal,operational
2024-01-14T07:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.126,normal,operational
2024-01-14T08:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1104,normal,operational
2024-01-14T08:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0954,normal,operational
2024-01-14T08:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1236,normal,operational
2024-01-14T08:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1315,normal,operational
2024-01-14T08:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1224,normal,operational
2024-01-14T08:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1088,normal,operational
2024-01-14T08:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0794,normal,operational
2024-01-14T08:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0832,normal,operational
2024-01-14T08:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1184,normal,operational
2024-01-14T08:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1512,normal,operational
2024-01-14T08:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1408,normal,operational
2024-01-14T08:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1436,normal,operational
2024-01-14T08:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1633,normal,operational
2024-01-14T08:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1365,normal,operational
2024-01-14T08:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1148,normal,operational
2024-01-14T09:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.127,normal,operational
2024-01-14T09:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0794,normal,operational
2024-01-14T09:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.0967,normal,operational
2024-01-14T09:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1558,normal,operational
2024-01-14T09:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1364,normal,operational
2024-01-14T09:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1046,normal,operational
2024-01-14T09:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.09,normal,operational
2024-01-14T09:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.099,normal,operational
2024-01-14T09:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1191,normal,operational
2024-01-14T09:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.142,normal,operational
2024-01-14T09:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1271,normal,operational
2024-01-14T09:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1383,normal,operational
2024-01-14T09:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1402,normal,operational
2024-01-14T09:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1334,normal,operational
2024-01-14T09:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.147,normal,operational
2024-01-14T10:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1574,normal,operational
2024-01-14T10:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.1045,normal,operational
2024-01-14T10:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1363,normal,operational
2024-01-14T10:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1566,normal,operational
2024-01-14T10:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1372,normal,operational
2024-01-14T10:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1458,normal,operational
2024-01-14T10:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0744,normal,operational
2024-01-14T10:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0801,normal,operational
2024-01-14T10:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1108,normal,operational
2024-01-14T10:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1253,normal,operational
2024-01-14T10:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1446,normal,operational
2024-01-14T10:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1052,normal,operational
2024-01-14T10:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1418,normal,operational
2024-01-14T10:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1485,normal,operational
2024-01-14T10:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1464,normal,operational
2024-01-14T11:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.0862,normal,operational
2024-01-14T11:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0826,normal,operational
2024-01-14T11:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1375,normal,operational
2024-01-14T11:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1683,normal,operational
2024-01-14T11:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1328,normal,operational
2024-01-14T11:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1359,normal,operational
2024-01-14T11:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0662,normal,operational
2024-01-14T11:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.088,normal,operational
2024-01-14T11:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1207,normal,operational
2024-01-14T11:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1099,normal,operational
2024-01-14T11:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.144,normal,operational
2024-01-14T11:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1548,normal,operational
2024-01-14T11:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1372,normal,operational
2024-01-14T11:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1669,normal,operational
2024-01-14T11:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1129,normal,operational
2024-01-14T12:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1335,normal,operational
2024-01-14T12:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0853,normal,operational
2024-01-14T12:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.099,normal,operational
2024-01-14T12:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1851,normal,operational
2024-01-14T12:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1352,normal,operational
2024-01-14T12:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1468,normal,operational
2024-01-14T12:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0873,normal,operational
2024-01-14T12:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0835,normal,operational
2024-01-14T12:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1508,normal,operational
2024-01-14T12:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1249,normal,operational
2024-01-14T12:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1317,normal,operational
2024-01-14T12:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1021,normal,operational
2024-01-14T12:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1918,normal,operational
2024-01-14T12:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1772,normal,operational
2024-01-14T12:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1195,normal,operational
2024-01-14T13:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1156,normal,operational
2024-01-14T13:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0881,normal,operational
2024-01-14T13:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1448,normal,operational
2024-01-14T13:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1478,normal,operational
2024-01-14T13:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1487,normal,operational
2024-01-14T13:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1553,normal,operational
2024-01-14T13:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0702,normal,operational
2024-01-14T13:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0987,normal,operational
2024-01-14T13:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1176,normal,operational
2024-01-14T13:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1305,normal,operational
2024-01-14T13:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1224,normal,operational
2024-01-14T13:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.132,normal,operational
2024-01-14T13:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1886,normal,operational
2024-01-14T13:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1463,normal,operational
2024-01-14T13:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1343,normal,operational
2024-01-14T14:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1392,normal,operational
2024-01-14T14:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0929,normal,operational
2024-01-14T14:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1215,normal,operational
2024-01-14T14:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1561,normal,operational
2024-01-14T14:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1315,normal,operational
2024-01-14T14:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1235,normal,operational
2024-01-14T14:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.1118,normal,operational
2024-01-14T14:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.097,normal,operational
2024-01-14T14:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1244,normal,operational
2024-01-14T14:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1323,normal,operational
2024-01-14T14:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1188,normal,operational
2024-01-14T14:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1657,normal,operational
2024-01-14T14:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1951,normal,operational
2024-01-14T14:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1518,normal,operational
2024-01-14T14:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1593,normal,operational
2024-01-14T15:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.117,normal,operational
2024-01-14T15:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.1015,normal,operational
2024-01-14T15:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1242,normal,operational
2024-01-14T15:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1399,normal,operational
2024-01-14T15:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1358,normal,operational
2024-01-14T15:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1464,normal,operational
2024-01-14T15:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0752,normal,operational
2024-01-14T15:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0807,normal,operational
2024-01-14T15:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.109,normal,operational
2024-01-14T15:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1109,normal,operational
2024-01-14T15:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1379,normal,operational
2024-01-14T15:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1197,normal,operational
2024-01-14T15:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1479,normal,operational
2024-01-14T15:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1575,normal,operational
2024-01-14T15:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1126,normal,operational
2024-01-14T16:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.132,normal,operational
2024-01-14T16:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0762,normal,operational
